S1,S2,S3,S4,S5,S6,S9,S10,S11,S12,S13,S14
4.27528,18.0903,3.82,2.18,8.23,1.734,4.539807838,14.83719433,3.961890864,5.26491044,7.674577691,2.042963558
4.67646,26.62124,8.37987,2.55179,10.14579,2.795788514,5.21761781,19.8257049,4.930267909,6.737721592,8.801432726,2.483522977
4.79747,22.19714881,2.504549911,9.84892,11.11522,2.747585264,5.21761781,19.8257049,4.930267909,7.320887148,9.00134813,2.483522977
7.25045,24.11939,2.6803078,10.0086,11.35703,2.940398265,5.509941677,20.80789195,4.727112677,9.276983235,11.15099387,3.267187232
7.87262,29.55058964,2.987884105,17.26139,10.44145,3.277821017,6.196287073,25.14786374,4.69160068,13.50773041,11.86616303,3.267187232
7.34273,28.93279025,2.812126216,12.33935,9.68732,3.085008016,5.82495163,24.99962304,4.228022206,13.63763684,11.11765366,3.267187232
8.55485,25.24932494,2.90000516,12.33903,9.68872,3.181414516,6.559708408,25.31766514,3.734211319,15.23949103,9.676893636,3.267187232
6.39088,24.48,1.9755,7.65,6.31,1.87,4.589393362,16.21623411,2.006342477,9.073051673,7.777207057,2.426449475
9.76015,18.2437733,1.933336774,2.33064,6.28602,2.120943011,3.941807993,15.70445481,1.976122423,8.293099158,5.941452052,2.029347087
7.14756,17.84,1.3609,2.34,2.04,1.8042,3.609435138,10.54445248,1.007024221,7.81072924,5.683319739,1.750116045
8.64706,18.08,1.7121,6.63,2.72,2.2698,4.775586325,14.61509777,1.976122423,8.450189345,6.379477851,2.283110865
7.71094,19.0702,1.5804,6.12,2.6,2.0952,5.001656252,14.23357299,1.517341962,8.450189345,6.863266704,2.383792269
6.60755,17.17,1.4487,5.61,2.05,1.9206,4.384939393,13.26695013,1.113888305,8.036987274,5.770199258,1.51354221
4.7407,14.8,1.1853,4.59,2.08,1.5,3.547015282,10.41238249,1.037244275,6.538418343,4.677438893,1.51354221
5.05852,12.20677778,1.362123636,6.26093,3.25542,1.494300758,3.222772366,9.140242736,1.526562713,6.511935799,4.775204735,1.51354221
4.58561,8.271858995,1.010607859,7.2964,3.03945,1.108674756,2.875762999,7.390100923,2.528280228,5.43268851,4.341455012,1.642391307
4.91875,13.63794308,1.274244692,6.996,3.58487,1.397894257,3.02261374,8.983318786,2.623759165,5.397774276,5.028588907,1.73412518
4.80579,12.64962573,0.69151,7.93445,3.52474,1.349691007,3.02261374,9.676119842,2.623759165,4.056027854,4.924455728,1.51354221
4.54504,14.26934043,1.318184164,5.38444,4.61955,2.223,3.222772366,9.932319345,2.566799504,4.69434784,4.924455728,1.51354221
4.05756,11.78325308,4.3471,4.91458,4.80637,1.397894257,3.02261374,10.07335044,2.566799504,4.056027854,4.818480329,1.450352126
3.31622,6.563696343,1.054547331,4.18054,3.79115,1.156878006,3.237624364,9.248640532,2.309899952,4.056027854,4.569075578,1.310794272
3.72029,4.66,1.1853,4.59,1.93,1.572,3.481991524,10.38925148,2.566799504,3.983650529,4.569075578,1.424784462
3.75006,8.709796343,1.054547331,4.32642,4.45592,1.156878006,3.237624364,9.034543023,2.341625027,3.615926422,4.619983215,1.310794272
3.37867,6.37,1.0536,4.08,1.67,0.39,2.778246579,8.95284532,2.341625027,3.295565601,4.281206851,1.310794272
2.49566,4.169,2.23972,4.18647,3.83613,0.867658504,2.577093906,7.69287355,2.341625027,2.58559241,3.853843789,1.310794272
4.16894,15.37,4.9467,5.61,1.684,1.9234,3.403394139,11.56913282,2.846598767,3.933885587,4.869387966,1.424784462
3.79373,13.56548982,5.0966,4.86475,6.26877,1.638910508,3.403394139,11.9468187,2.846598767,3.878575421,4.869387966,1.450352126
3.39124,10.06995573,1.23030522,4.67263,5.75391,1.349691007,3.02261374,9.932319345,2.566799504,3.777684691,4.818480329,1.450352126
4.10378,13.166,1.317,5.1,6.98,1.18,3.222772366,9.825199642,2.566799504,4.69434784,4.924455728,1.450352126
4.44093,17.56728125,1.801518357,2.89567,3.53178,1.97633326,3.916523221,12.62480705,3.417358116,5.535518607,4.161410406,2.051563995
3.60486,14.73,1.0975,4.25,1.93,1.455,3.080492569,9.092475096,2.479284774,4.149241027,2.668910115,1.680609015
1.18056,2.865398781,0.351515777,1.30293,0.59455,0.546,2.584591855,4.549075119,2.667083457,3.23851723,2.419131899,1.571712118
2.2612,3.22023,0.9086,1.77797,0.86821,1.04641,2.584591855,4.758374893,2.45724788,3.041642661,2.519100159,1.510730761
2.87452,5.00706,0.94127,1.55024,1.78327,0.578439003,2.674610326,5.888206386,2.528280228,4.295716028,2.52500357,1.395635484
2.25238,6.369060214,0.659092082,2.351,2.17966,0.723048754,2.674610326,6.502121536,2.528280228,4.382392841,2.809578222,1.395635484
2.14017,4.554745519,0.571213138,2.14589,1.83162,0.626642253,3.13398811,5.816495498,2.528280228,4.444380327,2.750845013,1.395635484
1.47536,3.933380824,0.483334193,1.62681,1.8571,0.530235753,3.13398811,5.816495498,2.528280228,4.04103795,2.750845013,1.531441123
3.8451,4.86,0.7024,2.34,1.34,0.9312,3.13398811,6.147004475,2.528280228,4.134455278,2.750845013,1.685710657
3.52801,9.02281,0.790910498,2.97487,2.25865,0.50958,3.13398811,6.560846842,2.528280228,4.134455278,3.199420704,1.778196946
3.09351,5.917167562,0.703031554,2.81931,3.52293,0.97174,3.13398811,6.255701665,2.528280228,4.369992991,3.227566611,1.778196946
2.79236,6.12406,1.87421,2.23575,3.01238,1.99397,2.891249766,6.523860541,2.632747131,4.809903442,4.646958504,1.959345169
2.92663,7.015011647,1.966668387,0.86638,3.60942,1.43466,2.875762999,7.174567935,2.842582708,4.205082524,5.000491076,1.70558139
6.3389,13.95097186,4.625760469,2.32713,5.80425,1.783520259,4.26674647,10.42444418,3.475113044,4.788865792,5.543340128,1.900269772
3.20008,5.65,1.2292,5.67,4.79,0.6863,3.282818518,7.402706567,2.995015356,3.057648286,5.20584477,1.900269772
3.72867,12.02929,1.362123636,6.67966,5.87063,1.494300758,3.222772366,9.518291721,2.976455422,4.598688117,5.354570739,1.51354221
4.1108,14.87374656,5.8461,3.67704,6.64574,1.879926759,4.006541692,11.94912767,3.796012599,4.214530928,5.285263117,1.991202572
3.60784,6.84,1.3609,5.27,2.33,1.011,3.222772366,9.467790442,2.551017336,4.202111723,4.243272118,1.514817795
3.00735,16.28,1.1853,4.59,2.38,1.053,3.408112965,10.84409504,2.494057676,3.66603789,4.096250803,1.424784462
2.8166,13.71,1.0097,2.76,2.13,1.3386,3.0501157,10.99896142,2.341625027,3.66603789,4.062705044,0.970446184
1.97128,7.500934909,1.21772,0.85407,2.8818,0.819455254,2.930272554,8.289939489,2.542374317,2.979256645,3.330315392,0.885501554
1.5789,5.213962866,0.61515261,2.54424,2.86833,0.62558,2.930272554,7.998044838,2.892388658,3.091805155,3.330315392,0.885501554
1.4758,4.441265519,0.571213138,2.73046,2.56945,0.69462,3.426517005,6.752315268,2.568525829,3.278027128,3.401470687,0.787176373
3.63817,10.27473369,1.098486803,4.81442,3.79364,1.205081256,3.156400416,9.065947611,2.385988742,5.22967761,5.272108628,0.967013571
3.25332,7.29,1.0975,4.25,2.05,0.759,3.156400416,9.065947611,2.282329211,5.347576756,5.712395872,0.967013571
2.80677,7.309486952,0.878789443,4.34419,4.54471,0.964065005,2.647533531,7.780030995,2.228650045,4.848891098,5.737668995,1.030203655
8.96635,10.78677,2.25866,4.77269,7.39235,5.742,4.221913156,11.93463619,2.99134935,6.680159404,7.018660077,1.423424887
1.26657,12.63757247,1.45000258,6.04189,3.30891,1.590707258,3.215543854,11.59964724,2.24308893,6.136709329,5.961800623,1.055436099
2.43524,7.127059605,0.83484997,5.63077,2.65334,0.915861755,3.235800583,7.185530927,2.433804316,4.999703685,5.458322632,0.967013571
2.2943,7.097086952,0.878789443,5.82769,4.79464,0.964065005,3.355643729,7.73943774,2.269625263,4.999703685,5.750401338,1.065338752
2.58306,6.6372,0.75692,6.35228,3.68144,0.86113,3.345039213,7.861428135,0.751336391,5.09873632,5.428350451,1.365102671
2.37819,7.163059605,0.83484997,4.48878,3.19209,1.926,3.345039213,7.861428135,0.77850441,5.448965407,5.90386472,1.365102671
2.64367,7.911736952,0.878789443,5.56142,3.07285,0.964065005,3.464882359,8.086759204,0.854591572,5.200790011,5.937353837,1.365102671
2.87248,8.61192369,2.22781,3.86842,4.1908,1.205081256,3.29448286,9.30837726,2.818358929,5.498389344,6.316064184,1.030203655
3.56436,8.529,1.3609,3.45,2.83,4.59,3.825742002,9.824146618,2.920102186,6.370798086,6.856809549,1.876195251
3.98508,14.30267,4.13547,8.41165,7.91461,1.831723509,4.901004224,13.26530839,3.0415001,7.484994191,7.394134847,2.155426292
4.90795,17.3653,7.22393,10.82917,10.40206,2.458365762,6.630994958,16.29240977,4.20233525,10.81923553,9.639024351,3.084623142
5.37566,20.0099,19.39575,10.3298,10.10205,3.036804765,7.68607037,19.91706814,5.212714005,10.3692864,11.96023045,3.888726019
4.32029,16.60623738,12.60667,9.93686,8.86486,2.410162512,5.048771146,18.46355762,4.080188324,8.126614625,9.191932665,2.405616599
4.04805,14.5709586,0.369091566,8.83386,9.08566,2.02453651,4.539807838,17.33484627,3.923257136,6.502250751,7.883800374,1.521750068
2.99784,13.79,1.5365,5.93,2.2,1.122,4.407480227,14.57605278,3.025458925,6.203427174,7.565442387,1.496282805
4.79812,19.11252,2.28919,7.85755,10.7,2.506569013,5.065977364,17.49761696,4.489187708,7.781283354,8.384815822,2.296727336
4.45136,17.99,2.2828,8.84,4.523,1.365,5.358301232,17.49761696,4.489187708,9.223606945,8.383595423,2.676639782
4.31977,20.012,2.5462,9.86,4.51,1.26,5.71351545,20.29279676,4.930267909,9.491596683,8.588934286,2.863435422
4.57804,21.27,2.5023,9.69,4.3,1.89,5.71351545,22.92916622,4.930267909,9.491596683,8.827099338,2.863435422
4.90502,23.85691025,2.812126216,17.0181,12.63293,3.085008016,6.441223057,25.08162783,4.784808533,11.71769253,10.61255992,3.267187232
6.88579,25.68373555,2.724247272,14.7177,12.52249,2.988601515,6.866624263,23.44492367,4.228022206,13.91991349,11.96023045,3.946193775
5.63795,26.50547699,3.031823577,20.74813,14.33625,3.326024267,8.359974457,25.35327212,5.197151902,15.85735797,11.79730913,5.264063141
6.49841,25.20510025,2.812126216,22.55548,11.88699,3.085008016,6.866624263,25.94715652,3.878367888,15.13367385,9.595068909,3.267187232
5.29372,20.78289351,2.592428856,22.7435,10.3708,2.843991764,6.866624263,22.79794969,3.53733486,14.6342798,8.854784055,2.863435422
6.52323,31.40579025,2.812126216,18.81547,11.32829,3.085008016,6.746751086,25.73995599,3.105712279,15.13367385,9.030436007,3.267187232
5.7425,27.79111147,2.460610439,11.57894,11.15224,2.699382014,6.019043479,22.45786502,2.866232572,12.15232372,8.008326293,2.863435422
4.34296,12.74,2.1072,8.16,5.5,0.7986,5.419250888,17.77186816,2.198960349,9.610559552,7.859793983,2.913213618
2.76086,13.88,1.5804,6.12,4.33,1.19,4.649148044,14.28278155,1.487121908,8.211815437,6.183717954,2.003879824
2.96321,13.797,1.5365,5.95,5.05,1.992,4.261129417,14.38538069,0.829107959,8.043993746,5.816810686,1.750116045
3.59192,14.27,1.756,6.8,3.25,2.328,4.431701865,14.84724064,1.721562131,8.462458746,6.027654805,2.283110865
3.24959,15.5005,1.9755,7.65,3.75,4.43,4.871792654,17.12191021,1.721562131,9.851868714,6.451580659,2.545396627
4.27816,17.12294473,2.240913079,4.57334,3.39304,4.68412,6.252273882,18.77868806,3.446103111,10.05001976,8.697749025,3.19103742
4.57116,16.76196964,2.987884105,17.37653,16.04836,8.93992,9.862492426,23.2956344,5.197151902,14.15104515,11.31363808,6.779351254
6.70383,28.80815659,3.866673547,27.82892,20.72516,4.241886021,13.07813085,32.10463501,6.919657321,16.68932613,12.46219945,7.801227193
4.99879,28.0284,2.4584,9.52,6.0984,2.238,6.407246478,23.68716167,4.545328827,10.70115011,9.292442281,2.863435422
4.70303,19.38398351,2.592428856,17.82401,12.60504,2.843991764,5.124442452,21.62119998,4.727112677,10.6469295,9.302559046,2.863435422
3.26505,20.0349,6.1459,6.97,4.4649,1.155,4.392040916,14.04419913,3.888593964,6.155584623,9.827312373,1.792773251
4.17649,20.05840555,9.2938,8.0034,12.53958,2.988601515,5.21761781,21.81128533,4.987963765,8.572462073,12.07937585,2.887274786
3.18392,15.85745412,8.2445,6.45726,11.90806,2.651178763,4.760474098,20.35164506,4.748484059,8.013736726,10.82250627,2.229759198
3.86802,17.38985412,7.1445,4.37331,11.46134,2.651178763,5.000978369,19.56061687,4.469241664,8.506623533,11.24219988,2.229759198
13.1067,13.614,3.6621,1.66,6.13,3.024,4.392040916,12.98249842,3.685438732,6.099646479,8.249059124,1.792773251
3.33522,11.5671,1.7121,6.63,3.02,0.657,4.392040916,13.16028366,3.685438732,6.027269154,6.736919053,1.792773251
3.72779,17.04022473,7.6449,6.20634,10.89495,2.458365762,4.524844793,18.23578151,4.080188324,8.160054478,8.262714772,2.042963558
4.51569,22.95111147,2.460610439,8.81595,11.89258,2.699382014,4.758240026,23.49238091,4.545328827,8.838698745,8.030967237,2.483522977
3.70238,19.46613473,2.240913079,16.07467,10.14203,2.458365762,4.522610721,19.30671008,3.523401996,9.590285794,7.367989096,2.296727336
4.45949,21.90093412,2.416670967,21.58378,10.05384,2.651178763,5.050563893,23.4595892,3.988542499,10.6562867,7.62963551,2.863435422
3.69366,18.77513,5.37118,17.92508,10.01209,2.410162512,4.589393362,19.18356169,3.173747678,10.05001976,7.4811032,2.676639782
3.38875,17.89113064,0.15856,17.01756,8.93017,2.169146261,4.297069495,17.82476814,2.634841518,9.073051673,6.540660567,2.04653703
4.46387,26.27871555,2.724247272,18.43192,10.24508,2.988601515,5.050563893,24.86330439,3.140087793,13.13824278,8.5107997,3.267187232
2.91464,16.2016,1.9316,7.48,4.7916,3.136,4.297069495,17.69410654,2.006342477,8.651913922,6.724842714,2.426449475
2.92451,16.1505,1.9755,7.65,4.49,2.772,4.370948054,15.58309768,2.006342477,9.073051673,6.938278825,2.426449475
3.3285,15.72,0.89,8.55,4.32,2.597,4.663271921,15.58309768,2.006342477,9.073051673,6.546685387,2.426449475
3.23034,18.12,1.9755,7.65,4.35,2.625,4.663271921,15.58309768,2.006342477,9.073051673,6.452375306,2.426449475
3.41963,17.627,2.2828,8.84,5.6628,7.889,5.876884958,18.42788722,2.606936221,10.62084758,7.274825626,2.676639782
7.56792,23.77,5.8826,22.78,6.32,37.68,15.0551442,33.1965944,8.772635623,19.83879522,10.47675187,21.77596029
8.46266,28.84,2.344,20.91,8.6,33.73,7.208402082,31.20600645,7.741646047,18.32283043,11.07245942,21.77596029
7.97399,25.94085537,9.504,7.10625,17.38424,19.92721,11.61083254,29.25420374,7.768438359,16.2936871,10.81806695,12.06022096
7.07216,25.18905372,3.251520937,8.99407,13.03563,3.567040518,6.796859666,29.41646163,5.248387007,10.49740514,9.252342784,3.946193775
7.33343,27.74410699,10.3431,5.95855,10.99757,3.326024267,5.552012354,27.54628061,5.248387007,9.901270772,9.573349333,3.267187232
6.53128,30.37889,3.55281,2.86769,9.08426,2.843991764,5.399550425,23.29491847,4.930267909,8.175424062,7.748020989,2.9785307
6.12747,27.71871,4.34263,2.71028,8.69263,3.085008016,5.269437406,22.61875727,4.784808533,8.964191895,9.338013888,3.267187232
4.46168,17.45982,4.91772,2.75071,7.05898,1.92813001,3.932663132,13.24222508,3.535897707,4.834292891,6.860019356,1.792773251
3.42921,13.35994,4.28601,2.43187,6.15663,1.638910508,3.32951558,12.42182112,2.494614544,3.810252456,6.270785024,1.51354221
5.29458,16.8,1.9755,7.65,3.81,2.233,4.539807838,14.41651812,3.355343641,5.090316024,6.733455457,1.792773251
5.73755,17.76,2.195,8.5,3.98,2.478,4.297069495,16.40452223,3.781818308,4.937664654,7.047100772,2.296727336
5.84488,17.52,7.6449,5.67,3.94,3.066,4.522610721,16.11434713,3.781818308,5.205890791,5.571999072,2.296727336
4.97357,18.73,6.7455,4.56,3.03,3.388,4.080430054,15.28956042,3.387068716,4.86540744,4.285462836,1.792773251
4.21237,19.0863986,4.158,3.42257,5.3768,2.02453651,3.990411583,15.61813616,3.415685502,4.616158677,4.572568892,1.961849978
4.45476,20.35708208,2.284852551,10.42928,6.10771,2.506569013,4.735026417,18.68579338,3.9609922,7.311027152,6.076855187,2.845716509
4.90103,26.75054942,2.328792023,12.51059,6.99541,2.554772263,4.84125915,21.46848239,4.214428015,9.514471375,6.761733213,3.066536042
4.54064,23.00845738,2.196973606,13.95783,6.37264,2.410162512,4.848361423,18.73417064,3.150062228,9.761823552,6.598819757,2.879740402
4.93939,27.05580229,2.943944633,26.76531,6.29266,3.229617766,5.887395088,26.63658927,3.854682437,14.28005716,6.897990462,4.380039583
5.16492,30.17392616,2.548489383,14.86294,7.38381,2.795788514,5.734933159,24.14608143,3.796986581,11.37908306,5.906480225,3.461890135
4.52494,24.41924616,2.548489383,13.5795,6.60438,4.107,5.309531954,24.14608143,3.796986581,11.7062603,5.906480225,3.596772742
5.14204,23.20443351,2.592428856,19.58551,7.37599,1.99022,5.69650424,23.90812683,3.796986581,13.50857174,6.747352067,3.596772742
6.56909,30.1840929,2.768186744,8.85149,8.904,5.44335,6.515950347,25.42011998,3.854682437,14.13682757,6.756579937,4.679531095
5.67726,26.26670025,2.812126216,9.56394,8.84105,18.99386,7.304442722,24.55221119,3.36087155,15.17896411,7.117865574,10.14114404
7.86255,21.6,4.5217,17.51,7.36,15.8,3.651892779,31.72079772,3.780893464,18.48285795,10.22186876,32.39592165
6.86177,22.54,3.951,15.3,7.12,10.12,6.895213918,28.01818785,2.104441731,18.33246878,9.639617895,28.463002
6.04942,21.46,3.4242,13.26,6.39,8.2,7.643756725,25.83773145,3.445676144,16.02416105,8.598777862,14.70873588
4.81164,19.65,2.5901,5.67,4.95,4.05,5.734933159,22.64579494,4.293936297,7.216332231,5.8796825,3.58093368
5.06339,19.296,4.356,3.48,2.99,2.77,3.990411583,17.60986671,3.523823152,4.325567424,3.698140186,2.306283333
3.76395,17.19255125,2.801518357,1.47007,3.5591,1.97633326,3.842644661,15.1338781,3.523823152,4.325567424,3.698140186,2.24309325
2.8622,12.18586778,3.069,2.45047,3.51956,1.494300758,3.058875336,11.55228357,2.55472495,3.822038515,3.429913887,1.607539897
2.88983,12.48451308,3.274244692,1.74224,2.83192,1.397894257,2.82028779,12.44442128,2.55472495,3.618880689,3.101629101,1.802602089
2.8876,11.48691,2.70193,1.32713,3.1756,1.446097507,3.020446417,12.44442128,2.55472495,4.257200675,3.240730024,1.802602089
2.50498,6.8,1.0975,4.25,2.7225,1.455,2.82028779,12.04457034,2.630812112,3.618880689,2.85222435,1.533340306
4.65142,16.50742,7.9447,9.014971228,4.70754,2.07321,4.293866923,22.07049709,4.287888743,6.823964675,4.376662374,3.418440847
5.59498,17.4906,7.0741,10.03553401,3.70226,2.31128,4.629792636,23.89693316,4.425661362,7.946491327,4.265389227,3.418440847
2.46175,17.54,4.1972,2.76,3.63,2.2,3.036927231,12.78155402,2.58680088,3.618880689,3.601336029,1.9104246
2.8753,24.21,1.4926,4.78,3.44,1.9788,3.20106819,15.18589855,2.707456142,4.223049501,3.712609175,1.9104246
3.18468,21.84,1.6682,6.46,3.46,2.2116,4.020855183,15.94402328,3.204196482,4.559005007,3.939705262,2.779874349
3.97137,24.73455534,1.29017,3.82284,6.84386,1.08763,4.460945972,18.6427128,3.376753464,6.227117081,4.903375766,3.409977101
4.3036,24.05967942,0.69832,6.52899,6.88133,2.60238,5.577217968,22.08169075,3.434648665,8.981451037,5.458545794,3.596772742
6.80485,20.96,2.7657,10.71,2.11,3.6666,5.734933159,24.2725943,3.559923791,11.72128762,4.328142932,3.470287852
5.54607,20.16,2.4145,9.35,2.78,3.4,5.734933159,22.11477784,3.018136663,8.836706424,3.87570411,3.461890135
6.70748,17.017,2.9852,11.56,2.75,8.5,6.668412276,23.90057426,3.441203302,11.66423333,4.215972183,4.893086522
6.94204,17.33,3.2047,12.41,3.2,9.2,6.668412276,25.39447009,2.951884864,13.30392354,4.390573799,5.614573611
5.10667,15.58,2.6779,10.37,2.77,5.7,5.69650424,20.27193283,2.59547964,11.24469578,3.819658714,4.626099193
3.99633,10.17,2.0633,14.56,5.1183,2.7354,4.030000044,14.71854507,1.948555287,7.547407326,3.628269478,3.655639297
2.72391,8.07,0.58,12.34,3.85,2.91,3.367776214,11.20860231,1.236716847,6.692785499,3.181335409,3.651844523
2.9596,3.915424514,1.581820997,6.123376683,3.70435,2.88923,3.819655052,12.78290763,1.236716847,6.654431506,3.181335409,3.285174368
3.46813,8.17,6.756,6.8,3.38,2.96,4.020855183,14.5558329,3.177973706,5.11533053,3.786873283,3.051038143
3.89143,9.74,6.5956,3.48,5.39,2.5608,4.460945972,16.93310161,3.54788132,3.848135912,4.691926022,3.430950589
